Loaded image name: oneColor.jpg
Loaded image W= 15360, H = 8640, actual cpp = 3 
 Beam   Hist_GPU    CDF_GPU  O_CDF_GPU   New_Hist    New_CDF
  177          0  132710400  132710400          0  132710400
  178          0  132710400  132710400          0  132710400
  179          0  132710400  132710400          0  132710400
  180          0  132710400  132710400          0  132710400
  181          0  132710400  132710400          0  132710400
  182          0  132710400  132710400          0  132710400
  183          0  132710400  132710400          0  132710400
  184          0  132710400  132710400          0  132710400
  185          0  132710400  132710400          0  132710400
  186          0  132710400  132710400          0  132710400
  187          0  132710400  132710400          0  132710400
  188          0  132710400  132710400          0  132710400
  189          0  132710400  132710400          0  132710400
  190          0  132710400  132710400          0  132710400
  191          0  132710400  132710400          0  132710400
  192          0  132710400  132710400          0  132710400
  193          0  132710400  132710400          0  132710400
  194          0  132710400  132710400          0  132710400
  195          0  132710400  132710400          0  132710400
  196          0  132710400  132710400          0  132710400
  197          0  132710400  132710400          0  132710400
  198          0  132710400  132710400          0  132710400
  199          0  132710400  132710400          0  132710400
  200          0  132710400  132710400          0  132710400
  201          0  132710400  132710400          0  132710400
  202          0  132710400  132710400          0  132710400
  203          0  132710400  132710400          0  132710400
  204          0  132710400  132710400          0  132710400
  205          0  132710400  132710400          0  132710400
  206          0  132710400  132710400          0  132710400
  207          0  132710400  132710400          0  132710400
  208          0  132710400  132710400          0  132710400
  209          0  132710400  132710400          0  132710400
  210          0  132710400  132710400          0  132710400
  211          0  132710400  132710400          0  132710400
  212          0  132710400  132710400          0  132710400
  213          0  132710400  132710400          0  132710400
  214          0  132710400  132710400          0  132710400
  215          0  132710400  132710400          0  132710400
  216          0  132710400  132710400          0  132710400
  217          0  132710400  132710400          0  132710400
  218          0  132710400  132710400          0  132710400
  219          0  132710400  132710400          0  132710400
  220          0  132710400  132710400          0  132710400
  221          0  132710400  132710400          0  132710400
  222          0  132710400  132710400          0  132710400
  223          0  132710400  132710400          0  132710400
  224          0  132710400  132710400          0  132710400
  225          0  132710400  132710400          0  132710400
  226          0  132710400  132710400          0  132710400
  227          0  132710400  132710400          0  132710400
  228          0  132710400  132710400          0  132710400
  229          0  132710400  132710400          0  132710400
  230          0  132710400  132710400          0  132710400
  231          0  132710400  132710400          0  132710400
  232          0  132710400  132710400          0  132710400
  233          0  132710400  132710400          0  132710400
  234          0  132710400  132710400          0  132710400
  235          0  132710400  132710400          0  132710400
  236          0  132710400  132710400          0  132710400
  237          0  132710400  132710400          0  132710400
  238          0  132710400  132710400          0  132710400
  239          0  132710400  132710400          0  132710400
  240          0  132710400  132710400          0  132710400
  241          0  132710400  132710400          0  132710400
  242          0  132710400  132710400          0  132710400
  243          0  132710400  132710400          0  132710400
  244          0  132710400  132710400          0  132710400
  245          0  132710400  132710400          0  132710400
  246          0  132710400  132710400          0  132710400
  247          0  132710400  132710400          0  132710400
  248          0  132710400  132710400          0  132710400
  249          0  132710400  132710400          0  132710400
  250          0  132710400  132710400          0  132710400
  251          0  132710400  132710400          0  132710400
  252          0  132710400  132710400          0  132710400
  253          0  132710400  132710400          0  132710400
  254          0  132710400  132710400          0  132710400
  255          0  132710400  132710400          0  132710400
Running on GPU: Tesla V100S-PCIE-32GB
Hist: 3.066208 ms CDF: 0.016192 ms CDF op: 0.018592 ms equalize: 1.337888 ms

